Product_ID,Product_Name,Product_Barcode,Product_Sku,Product_Attribute_color,Product_Attribute_size,Product_Descriptions,Product_Categorise,Product_Price,Product_Sale_price,Product_Image
33570032681092,Creed Millesime Love In White For Summer - 75ML,3508440506955,18 1107567,75ML,,"Magnolia, bergamot and rose deliver a fresh and youthful beginning to this love story. Love In White for Summer contains heart notes of Tuscan iris, rice, freesia, and jasmine adding a lasting flirty sweetness to this romantic women’s fragrance. Head notes of apple, red berries, and peach, combined with base notes of Virginian cedarwood, create a slightly powdery and woody scent whilst retaining a delicate edge - The sweet, fruity, and youthful counterpart to Love in White.


Ingredients: Alcool (Alcohol), Parfum (Fragrance), Aqua (Water), Linalool, Limonene, Alpha-Isomethyl Ionone, Hydroxycitronellal, Coumarin, Citronellol, Citral, Farnesol, Geraniol, Cinnamal, Benzyl Benzoate, Methyl 2-Octynoate.","['Eau De Parfume Women', 'niche', 'Niche Perfumes', 'Women']",No.ne,390.00,moustaphalabban.com/cdn/shop/files/summer.webp?v=1711632568
33861962498180,Palmolive Shampoo Agrumi E Vitamine - 350ml,8714789880464,30548152,350ml,,,"['Hair Care', 'Shampoo']",No.ne,2.00,moustaphalabban.com/cdn/shop/products/8714789880464.jpg?v=1589800298
34030574928004,Fa Roll Soft&Control 50Ml,6281031259344,300164120,Default Title,,"

Discover the new anti-perspirant of Fa that detects, absorbs and evaporates wetness from the skin in a continuous cycle of protection to provide a dryness performanceModern, unique design in high quality bottlesLong-lasting freshnessEffective protection against sweat & body odorSkin Friendly, Quick Dry and Dermatologically proven


 











","['BATH & BODY', 'BODY CARE', 'L.L.1.000-L.L.10.000', 'Selfcare Sale']",No.ne,2.90,moustaphalabban.com/cdn/shop/products/6281031259344_bde0f90a-41f1-4717-8a4e-04b1a1e020ed.jpg?v=1592040692
34030577057924,Fa Roll Sport,4015000280372,372,Default Title,,"

Continuous and effective 48 hrs protection through a new deodorant system, combined with the mildness of new formula.

","['Deodorant Men', 'Selfcare Sale']",No.ne,2.90,moustaphalabban.com/cdn/shop/products/4015000280372.jpg?v=1592040800
41349446664324,Nishane Tero - 100Ml,8683608070617,EXT0053,100Ml,,"Tero
 
by
 
Nishane
 
is a fragrance for women and men. This is a new fragrance.
 
Tero
 
was launched in 2022. The nose behind this fragrance is Carlos Benaim. Top notes are Caramel, Salt, Sichuan Pepper and Black Pepper; middle notes are Cinnamon and Patchouli; base notes are Amber, Oak and Vetiver.","['Eau De Parfume Men', 'Eau De Parfume Women', 'Men', 'Niche Perfumes', 'Women']",No.ne,259.00,moustaphalabban.com/cdn/shop/products/TERO.jpg?v=1678884306
41349446697092,Nishane Tero - 50Ml,8683608070532,EXT0052,50Ml,,"Tero
 
by
 
Nishane
 
is a fragrance for women and men. This is a new fragrance.
 
Tero
 
was launched in 2022. The nose behind this fragrance is Carlos Benaim. Top notes are Caramel, Salt, Sichuan Pepper and Black Pepper; middle notes are Cinnamon and Patchouli; base notes are Amber, Oak and Vetiver.","['Eau De Parfume Men', 'Eau De Parfume Women', 'Men', 'Niche Perfumes', 'Women']",No.ne,259.00,moustaphalabban.com/cdn/shop/products/TERO.jpg?v=1678884306
41349444141188,Nishane Tempfluo - 100Ml,8683608070600,EXT0051,100Ml,,"Tempfluo
 
by
 
Nishane
 
is a fragrance for women and men. This is a new fragrance.
 
Tempfluo
 
was launched in 2022. The nose behind this fragrance is Anne Flipo. Top notes are Saffron, Mandarin Orange and Bergamot; middle notes are Orange Blossom, Praline and Jasmine Sambac; base notes are Cashmere Wood, Cedar and Vanilla.","['Eau De Parfume Men', 'Eau De Parfume Women', 'Men', 'Niche Perfumes', 'Women']",No.ne,259.00,moustaphalabban.com/cdn/shop/products/TEMPFLUO.jpg?v=1678884172
41349444173956,Nishane Tempfluo - 50Ml,8683608070525,EXT0050,50Ml,,"Tempfluo
 
by
 
Nishane
 
is a fragrance for women and men. This is a new fragrance.
 
Tempfluo
 
was launched in 2022. The nose behind this fragrance is Anne Flipo. Top notes are Saffron, Mandarin Orange and Bergamot; middle notes are Orange Blossom, Praline and Jasmine Sambac; base notes are Cashmere Wood, Cedar and Vanilla.","['Eau De Parfume Men', 'Eau De Parfume Women', 'Men', 'Niche Perfumes', 'Women']",No.ne,259.00,moustaphalabban.com/cdn/shop/products/TEMPFLUO.jpg?v=1678884172
41349439946884,Nishane Papilefiko - 50Ml,8683608070501,EXT0048,50Ml,,"Papilefiko
 
by
 
Nishane
 
is a fragrance for women and men. This is a new fragrance.
 
Papilefiko
 
was launched in 2022. The nose behind this fragrance is Dominique Ropion. Top notes are Cardamom, Coriander and Citruses; middle notes are Lavender, Artemisia and Jasmine; base notes are Balsam Fir, Styrax and Moss.","['Eau De Parfume Men', 'Eau De Parfume Women', 'Men', 'Niche Perfumes', 'Women']",No.ne,259.00,moustaphalabban.com/cdn/shop/products/pap.jpg?v=1678883829
41349439979652,Nishane Papilefiko - 100Ml,8683608070587,EXT0049,100Ml,,"Papilefiko
 
by
 
Nishane
 
is a fragrance for women and men. This is a new fragrance.
 
Papilefiko
 
was launched in 2022. The nose behind this fragrance is Dominique Ropion. Top notes are Cardamom, Coriander and Citruses; middle notes are Lavender, Artemisia and Jasmine; base notes are Balsam Fir, Styrax and Moss.","['Eau De Parfume Men', 'Eau De Parfume Women', 'Men', 'Niche Perfumes', 'Women']",No.ne,259.00,moustaphalabban.com/cdn/shop/products/pap.jpg?v=1678883829
41349431132292,Nishane Kredo - 100Ml,8683608070594,EXT0055,100Ml,,"Kredo
 
by
 
Nishane
 
is a fragrance for women and men. This is a new fragrance.
 
Kredo
 
was launched in 2022. The nose behind this fragrance is Jean-Louis Sieuzac. Top notes are Cardamom and Pink Pepper; middle note is Osmanthus; base notes are Agarwood (Oud), Suede and Sandalwood.","['Eau De Parfume Men', 'Eau De Parfume Women', 'Men', 'Niche Perfumes', 'Women']",No.ne,259.00,moustaphalabban.com/cdn/shop/products/KREDO.jpg?v=1678883347
41349431165060,Nishane Kredo - 50Ml,8683608070518,EXT0054,50Ml,,"Kredo
 
by
 
Nishane
 
is a fragrance for women and men. This is a new fragrance.
 
Kredo
 
was launched in 2022. The nose behind this fragrance is Jean-Louis Sieuzac. Top notes are Cardamom and Pink Pepper; middle note is Osmanthus; base notes are Agarwood (Oud), Suede and Sandalwood.","['Eau De Parfume Men', 'Eau De Parfume Women', 'Men', 'Niche Perfumes', 'Women']",No.ne,259.00,moustaphalabban.com/cdn/shop/products/KREDO.jpg?v=1678883347
34524281700484,Shiseido Vital Perfection Uplifting & Firming Day Emulsion - 75ML / Colorless,768614149385,D0009354,75ML,Colorless,"The Uplifting and Firming Day Emulsion has a light, luxurious texture that fights loss of elasticity, wrinkles and dark spots","['Shiseido Skincare', 'Skincare', 'View all Luxury Skincare']",141.00,126.90,moustaphalabban.com/cdn/shop/products/768614149385.jpg?v=1612472874
40840517320836,Byphasse Hydra Infini 24H Day & Night Cream - 50Ml,8436097092765,1027012,50Ml,,"Adopt a “beauty routine” thanks to our new line of face creams: 24h and Q10. BYPHASE 24H Active Energy hydrates your skin’s outer layer. It contains a combination of trace elements, essential minerals that enhance the energy and proper function of skin cells.  Its silky texture leaves your skin soft and moisturized for 24 hours.","['Byphasse Skincare', 'Masks & Scrubs']",No.ne,7.22,moustaphalabban.com/cdn/shop/products/8436097092765.jpg?v=1660734125
40840517058692,Byphasse Lift Instant Cream Q10 Day - 50Ml,8436097092741,1027010,50Ml,,Adopt a “beauty routine” thanks to our new line of face creams: 24H and Q10. The BYPHASSE Instant Lift daily cream combines the effective Q10 coenzyme active agent for firming skin with hyaluronic acid that improves skin elasticity.,"['Byphasse Skincare', 'Masks & Scrubs']",No.ne,7.22,moustaphalabban.com/cdn/shop/products/8436097092741.jpg?v=1660734117
40211610960004,Byphasse Caresse Shower Cream Vanilla Flower 1L - 1L,8436097093878,1002027,1L,,"The shower cream with vanilla extract gently cleanses your skin. Its creamy texture and delicate perfume will take you away to the heart of the plateaus of Madagascar.

The vanilla extract from Madagascar is recognized for its relaxing and moisturising properties.",['Bath & Body'],No.ne,5.00,moustaphalabban.com/cdn/shop/products/8436097093878.jpg?v=1648123221
34540400672900,Clinique Exfoliating Scrub - 100Ml / Coloress,20714002527,6L3201106164000000,100Ml,Coloress,"Experience the clarifying benefits of Clinique's Exfoliating Scrub, a water-based exfoliator that created specially for strong, oily skins. Perfect for achieving smooth, radiant skin, the refreshing scrub effectively sloughs away dead skin cells, polishing the skin to decongest pores and add luminosity to mature skin. Your complexion feels refined and looks soft and even whilst being perfectly prepped for moisturiser and makeup application.","['SKINCARE', 'View all Luxury skincare']",55.00,44.00,moustaphalabban.com/cdn/shop/products/20714002527_7145922f-869f-4722-a583-71b7c39ae5bb.jpg?v=1613584962
34540332613764,Clinique Clarifying Lotion 1 - 400Ml / Colorless,20714462710,6L32011076WX010000,400Ml,Colorless,"Step 2 in our customized 3-step skincare system. Gentle, refreshing formula is the difference-maker for healthy skin. Sweeps away pollution, grime, dulling flakes to reveal smoother, clearer skin. For drier skins, twice-daily exfoliation helps remove surface flakes that can be a barrier to moisture absorption. Even helps fine dry lines disappear. For oilier skins, twice-daily exfoliation helps minimize excess oil and keep pores clear","['SKINCARE', 'View all Luxury skincare']",53.00,42.40,moustaphalabban.com/cdn/shop/products/20714462710_cd71979d-d7e3-4b86-99a3-bab2cd9ed461.jpg?v=1613585053
34506000236676,Estee Lauder Anr Powerfoil Mask 4 Sheets - white Sheets / Mask,887167167629,310R6C8010000,white Sheets,Mask,"Starting tonight, reset the look of your skin after the visible assaults of modern life with Estée Lauder's Advanced Night Repair Concentrated Recovery PowerFoil Mask, an innovative weekly treatment mask. Instantly, skin looks fresher, renewed. This high-performance foil-backed sheet mask with Hyaluronic Acid creates a protective barrier, allowing Estée Lauder's potent technologies to penetrate fast and deep within skin's surface and helping to lock in moisture. Each treatment delivers a surge of liquid revitalization, immersing skin in a double dose of Advanced Night Repair Serum's powerful moisture magnet. Experience an ultimate infusion of youthful moisture.","['Estee Lauder Makeup', 'Makeup', 'Skincare Estee Lauder', 'View All Luxury Makeup']",107.86,91.68,moustaphalabban.com/cdn/shop/products/887167167629_ed41c545-0c41-4982-838d-db691c5674fa.jpg?v=1611332049
34505999417476,Estee Lauder Mascara Sumptuous Rebel Lenght+Lift - Transperant / Mascara,887167451810,310PAG0010000,Transperant,Mascara,An extremely long-wearing mascara with a super sleek brush. Oil-free sweat- & humidity-resistant formula lasts 24 hours. Helps comb define & separate lash by lash. Delivers a mega dose of mascara to lashes for full-bodied length & a lifted look. Easy to use with any eye shape or size. Ophthalmologist-tested & suitable for contact lens wearer.,"['Estee Lauder Makeup', 'Makeup', 'View All Luxury Makeup']",47.37,40.26,moustaphalabban.com/cdn/shop/products/887167451810_1b7e52cc-66f5-46af-96a0-85a98664a283.jpg?v=1611332021
41309067575428,Kenzo Flower L'Absolue Edp - 50Ml,3274872441781,120K010371,50Ml,,"Flower by Kenzo L'Absolue
 
by
 
Kenzo
 
is a Amber Floral fragrance for women. This is a new fragrance.
 
Flower by Kenzo L'Absolue
 
was launched in 2022. The nose behind this fragrance is Alberto Morillas. Top note is Saffron; middle notes are Damask Rose and Orange Blossom; base notes are Vanilla and White Musk.

","['Eau De Parfume Women', 'Women']",107.67,75.37,moustaphalabban.com/cdn/shop/products/absol.png?v=1676639198
41851778236548,Shiseido Essential Energy Hydrating Day Cream SPF 20,729238182875,,Default Title,,"A 24-hour moisturiser with SPF20 to maintain glowy,
fully hydrated skin.","['Shiseido Skincare', 'View all Luxury Skincare']",69.00,62.10,moustaphalabban.com/cdn/shop/products/dc.jpg?v=1678544065
41851778269316,Shiseido Essential Energy Hydrating Cream,729238182851,,Default Title,,"Essential Energy is a 24-hour moisturiser to maintain
glowy, fully hydrated skin.","['Shiseido Skincare', 'View all Luxury Skincare']",69.00,62.10,moustaphalabban.com/cdn/shop/products/729238182851.jpg?v=1678543938
41851778302084,Shiseido Men Total Revitalizer Eye,768614184107,,Default Title,,"A highly effective anti-aging eye cream that is tailored to the needs of men's skin.
 
Effective care against dark circles under the eyes.
 
Counteracts wrinkles, rough and sallow skin and loss of elasticity around the eyes.
 
The innovative Rice Bran Technology* gives the skin new energy.
 
A rich care that absorbs quickly.
 
For a long-lasting revitalized eye area.","['Shiseido Skincare', 'View all Luxury Skincare']",69.00,62.10,moustaphalabban.com/cdn/shop/products/768614184107.jpg?v=1678543352
41851778334852,Shiseido Men Total Revitalizer Light Fluid,768614184091,,Default Title,,"A highly effective anti-aging fluid that is tailored to the needs of men's skin.
Improves the 5 signs of aging: wrinkles, rough and dull skin as well as loss of elasticity and contours.
 
The innovative Rice Bran Technology* gives the skin new energy.
 
The light texture absorbs immediately.
 
Provides 48-H intensive moisture and gives a revitalized complexion.","['Shiseido Skincare', 'View all Luxury Skincare']",86.00,77.40,moustaphalabban.com/cdn/shop/products/mm.jpg?v=1678543229
41851778400388,Shiseido Waso YUZU-C Glow-On Shot,768614189930,,Default Title,,"Your daily shot of Vitamin C to boost your skin's glow
& moisture.","['Shiseido Skincare', 'View all Luxury Skincare']",49.00,44.10,moustaphalabban.com/cdn/shop/products/aa_7f9bbce5-9343-47c9-9ef8-e6422d2b57bb.jpg?v=1678542773
41851778465924,Shiseido YUZU-C Beauty Sleeping Mask - Refill,768614188827,,Default Title,,"Clean Formula
:
Formula with high quality ingredients consciously selected for their skin benefits.
Vegan Formula
:
Formula without raw material of animal origin/animal derivatives and in line with Shiseido’s animal welfare policy.
Water Saving Formula
:
Formula contains water extracted from wasted apples.","['Shiseido Skincare', 'View all Luxury Skincare']",37.00,33.30,moustaphalabban.com/cdn/shop/products/RE.jpg?v=1678542434
41851778498692,Shiseido Skin Filler Serum Refills,729238189928,,Default Title,,"2-step Night/Day routine:
- At night, apply 1 pump of Infill Serum before your moisturiser.
- In the morning, apply 1 pump of Full Expansion Serum before your moisturiser.
When used as part of the J-Beauty ritual, use as the last serum before moisturiser.","['Shiseido', 'Shiseido Skincare', 'View all Luxury Skincare']",230.00,207.00,moustaphalabban.com/cdn/shop/products/Sh.jpg?v=1678542015
39968111558788,Shiseido Ultimune Power Infusing Concentrate 3 - 50Ml,768614172840,D0009994,50Ml,,"Winner of over 179 global beauty awards.

OUR number 1 SERUM ,Ultimune is an antioxidant powerhouse that strengthens skin against daily damage and visible signs of aging. It’s a universal-use serum for all skin types and skin tones.","['Shiseido Skincare', 'View all Luxury Skincare']",90.00,81.00,moustaphalabban.com/cdn/shop/products/768614172840_897b938c-6d4b-4025-b3cd-3fb1d1286e2c.jpg?v=1642513797
39968111591556,Shiseido Ultimune Power Infusing Concentrate 3 - 30Ml,729238172838,D0009996,30Ml,,"Winner of over 179 global beauty awards.

OUR number 1 SERUM ,Ultimune is an antioxidant powerhouse that strengthens skin against daily damage and visible signs of aging. It’s a universal-use serum for all skin types and skin tones.","['Shiseido Skincare', 'View all Luxury Skincare']",90.00,81.00,moustaphalabban.com/cdn/shop/products/729238172838_c6dc2aad-4f57-4255-8664-d07b538974a2.jpg?v=1642513797
41343301058692,Clinique Dramatically Different Hydrating Clearing Jelly - 50Ml,192333042342,320KPP4010000,50Ml,,"Oil-free formula delivers 24-hour hydration repair* and helps visibly clear skin with 1% Salicylic Acid, leaving skin feeling balanced and smooth. Targets problem, troubled, and bumpy skin, as well as damaged-looking pores and uneven texture. Treats these imperfections without irritating or drying out your skin.","['SKINCARE', 'View all Luxury skincare']",28.00,22.40,moustaphalabban.com/cdn/shop/products/192333042342.jpg?v=1678539669
41343204720772,Estee Lauder Double Wear Stay-in-Place Flawless Wear Concealer - 5N Deep,27131860563,310WWT2050000,5N Deep,,"Looks flawless. Lasts 24-hours. Feels comfortable. Stays seamless, without creasing.


The lightweight creme formula creates the perfected look of flawless skin and lasts all day. Transfer-resistant, color-true, with medium buildable coverage that won't slip, slide or melt away. Natural matte finish.


Infused with minerals and emollients to condition skin and make blending easy. Oil-free. Waterproof, sweat- and humidity-resistant.","['Estee Lauder Makeup', 'View All Luxury Makeup']",44.00,37.40,moustaphalabban.com/cdn/shop/products/5FINAL.jpg?v=1678535625
41343204753540,Estee Lauder Double Wear Stay-in-Place Flawless Wear Concealer - 6N  Extra Deep,27131860570,310WWT2060000,6N  Extra Deep,,"Looks flawless. Lasts 24-hours. Feels comfortable. Stays seamless, without creasing.


The lightweight creme formula creates the perfected look of flawless skin and lasts all day. Transfer-resistant, color-true, with medium buildable coverage that won't slip, slide or melt away. Natural matte finish.


Infused with minerals and emollients to condition skin and make blending easy. Oil-free. Waterproof, sweat- and humidity-resistant.","['Estee Lauder Makeup', 'View All Luxury Makeup']",44.00,37.40,moustaphalabban.com/cdn/shop/products/6FINAL.jpg?v=1678535636
41343162515588,Sisley Le Phyto Rouge - 10 Beige Jaipur,3473311703415,230908,10 Beige Jaipur,,"Phyto Rouge is a caring lipstick with an ultra-melting texture that envelops the lips in a thin, smoothing and shaping film and offers them a continuous infusion of hydration.
 
Thanks to the Hydrobooster complex composed of microspheres of Konjac Glucommanans and Hyaluronic Acid, the lips are immediately plumped, plumped and smoothed.
Over time, Le Phyto Rouge preserves the youthfulness of the lips: a cocktail of beautifying oils provides nutrition, suppleness and
 
elasticity.
 
Day after day, the lips are more supple, softer, more elastic.","['Lipstick', 'Makeup']",60.00,54.00,moustaphalabban.com/cdn/shop/products/10-Edited.png?v=1678530700
41343162548356,Sisley Le Phyto Rouge - 11 Beige Tahiti,3473311703422,230909,11 Beige Tahiti,,"Phyto Rouge is a caring lipstick with an ultra-melting texture that envelops the lips in a thin, smoothing and shaping film and offers them a continuous infusion of hydration.
 
Thanks to the Hydrobooster complex composed of microspheres of Konjac Glucommanans and Hyaluronic Acid, the lips are immediately plumped, plumped and smoothed.
Over time, Le Phyto Rouge preserves the youthfulness of the lips: a cocktail of beautifying oils provides nutrition, suppleness and
 
elasticity.
 
Day after day, the lips are more supple, softer, more elastic.","['Lipstick', 'Makeup']",60.00,54.00,moustaphalabban.com/cdn/shop/products/11-Edited.png?v=1678530704
41343162581124,Sisley Le Phyto Rouge - 12 Beige Bali,3473311703439,230910,12 Beige Bali,,"Phyto Rouge is a caring lipstick with an ultra-melting texture that envelops the lips in a thin, smoothing and shaping film and offers them a continuous infusion of hydration.
 
Thanks to the Hydrobooster complex composed of microspheres of Konjac Glucommanans and Hyaluronic Acid, the lips are immediately plumped, plumped and smoothed.
Over time, Le Phyto Rouge preserves the youthfulness of the lips: a cocktail of beautifying oils provides nutrition, suppleness and
 
elasticity.
 
Day after day, the lips are more supple, softer, more elastic.","['Lipstick', 'Makeup']",60.00,54.00,moustaphalabban.com/cdn/shop/products/12-Edited.png?v=1678530709
41343162613892,Sisley Le Phyto Rouge - 13 Beige Eldorado,3473311703446,230911,13 Beige Eldorado,,"Phyto Rouge is a caring lipstick with an ultra-melting texture that envelops the lips in a thin, smoothing and shaping film and offers them a continuous infusion of hydration.
 
Thanks to the Hydrobooster complex composed of microspheres of Konjac Glucommanans and Hyaluronic Acid, the lips are immediately plumped, plumped and smoothed.
Over time, Le Phyto Rouge preserves the youthfulness of the lips: a cocktail of beautifying oils provides nutrition, suppleness and
 
elasticity.
 
Day after day, the lips are more supple, softer, more elastic.","['Lipstick', 'Makeup']",60.00,54.00,moustaphalabban.com/cdn/shop/products/13-Edited.png?v=1678530713
41343162646660,Sisley Le Phyto Rouge - 14 Beige Copacabana,3473311703453,230912,14 Beige Copacabana,,"Phyto Rouge is a caring lipstick with an ultra-melting texture that envelops the lips in a thin, smoothing and shaping film and offers them a continuous infusion of hydration.
 
Thanks to the Hydrobooster complex composed of microspheres of Konjac Glucommanans and Hyaluronic Acid, the lips are immediately plumped, plumped and smoothed.
Over time, Le Phyto Rouge preserves the youthfulness of the lips: a cocktail of beautifying oils provides nutrition, suppleness and
 
elasticity.
 
Day after day, the lips are more supple, softer, more elastic.","['Lipstick', 'Makeup']",60.00,54.00,moustaphalabban.com/cdn/shop/products/14_1e83487e-7ab0-4b86-8798-efbd82bae5f5.jpg?v=1678530841
41343162679428,Sisley Le Phyto Rouge - 20 Rose Portofino,3473311703460,230913,20 Rose Portofino,,"Phyto Rouge is a caring lipstick with an ultra-melting texture that envelops the lips in a thin, smoothing and shaping film and offers them a continuous infusion of hydration.
 
Thanks to the Hydrobooster complex composed of microspheres of Konjac Glucommanans and Hyaluronic Acid, the lips are immediately plumped, plumped and smoothed.
Over time, Le Phyto Rouge preserves the youthfulness of the lips: a cocktail of beautifying oils provides nutrition, suppleness and
 
elasticity.
 
Day after day, the lips are more supple, softer, more elastic.","['Lipstick', 'Makeup']",60.00,54.00,moustaphalabban.com/cdn/shop/products/20_a868b2dc-6da3-41c0-bc88-7032d241967f.jpg?v=1678530902
41343162712196,Sisley Le Phyto Rouge - 21 Rose Noumea,3473311703477,230914,21 Rose Noumea,,"Phyto Rouge is a caring lipstick with an ultra-melting texture that envelops the lips in a thin, smoothing and shaping film and offers them a continuous infusion of hydration.
 
Thanks to the Hydrobooster complex composed of microspheres of Konjac Glucommanans and Hyaluronic Acid, the lips are immediately plumped, plumped and smoothed.
Over time, Le Phyto Rouge preserves the youthfulness of the lips: a cocktail of beautifying oils provides nutrition, suppleness and
 
elasticity.
 
Day after day, the lips are more supple, softer, more elastic.","['Lipstick', 'Makeup']",60.00,54.00,moustaphalabban.com/cdn/shop/products/21-Edited.png?v=1678530719
41343162744964,Sisley Le Phyto Rouge - 22 Rose Paris,3473311703484,230915,22 Rose Paris,,"Phyto Rouge is a caring lipstick with an ultra-melting texture that envelops the lips in a thin, smoothing and shaping film and offers them a continuous infusion of hydration.
 
Thanks to the Hydrobooster complex composed of microspheres of Konjac Glucommanans and Hyaluronic Acid, the lips are immediately plumped, plumped and smoothed.
Over time, Le Phyto Rouge preserves the youthfulness of the lips: a cocktail of beautifying oils provides nutrition, suppleness and
 
elasticity.
 
Day after day, the lips are more supple, softer, more elastic.","['Lipstick', 'Makeup']",60.00,54.00,moustaphalabban.com/cdn/shop/products/22-Edited.png?v=1678530723
41343162777732,Sisley Le Phyto Rouge - 23 Rose Delhi,3473311703491,230916,23 Rose Delhi,,"Phyto Rouge is a caring lipstick with an ultra-melting texture that envelops the lips in a thin, smoothing and shaping film and offers them a continuous infusion of hydration.
 
Thanks to the Hydrobooster complex composed of microspheres of Konjac Glucommanans and Hyaluronic Acid, the lips are immediately plumped, plumped and smoothed.
Over time, Le Phyto Rouge preserves the youthfulness of the lips: a cocktail of beautifying oils provides nutrition, suppleness and
 
elasticity.
 
Day after day, the lips are more supple, softer, more elastic.","['Lipstick', 'Makeup']",60.00,54.00,moustaphalabban.com/cdn/shop/products/23-Edited.png?v=1678530728
41343162810500,Sisley Le Phyto Rouge - 24 Rose Santa,3473311703507,230917,24 Rose Santa,,"Phyto Rouge is a caring lipstick with an ultra-melting texture that envelops the lips in a thin, smoothing and shaping film and offers them a continuous infusion of hydration.
 
Thanks to the Hydrobooster complex composed of microspheres of Konjac Glucommanans and Hyaluronic Acid, the lips are immediately plumped, plumped and smoothed.
Over time, Le Phyto Rouge preserves the youthfulness of the lips: a cocktail of beautifying oils provides nutrition, suppleness and
 
elasticity.
 
Day after day, the lips are more supple, softer, more elastic.","['Lipstick', 'Makeup']",60.00,54.00,moustaphalabban.com/cdn/shop/products/24-Edited.png?v=1678530732
41343162843268,Sisley Le Phyto Rouge - 25 Rose Kyoto,3473311703514,230918,25 Rose Kyoto,,"Phyto Rouge is a caring lipstick with an ultra-melting texture that envelops the lips in a thin, smoothing and shaping film and offers them a continuous infusion of hydration.
 
Thanks to the Hydrobooster complex composed of microspheres of Konjac Glucommanans and Hyaluronic Acid, the lips are immediately plumped, plumped and smoothed.
Over time, Le Phyto Rouge preserves the youthfulness of the lips: a cocktail of beautifying oils provides nutrition, suppleness and
 
elasticity.
 
Day after day, the lips are more supple, softer, more elastic.","['Lipstick', 'Makeup']",60.00,54.00,moustaphalabban.com/cdn/shop/products/25_a4db4c56-ca6a-4bd8-8dee-875e7ca9a4a6.jpg?v=1678530997
41343162876036,Sisley Le Phyto Rouge - 26 Rose Granada,3473311703521,230919,26 Rose Granada,,"Phyto Rouge is a caring lipstick with an ultra-melting texture that envelops the lips in a thin, smoothing and shaping film and offers them a continuous infusion of hydration.
 
Thanks to the Hydrobooster complex composed of microspheres of Konjac Glucommanans and Hyaluronic Acid, the lips are immediately plumped, plumped and smoothed.
Over time, Le Phyto Rouge preserves the youthfulness of the lips: a cocktail of beautifying oils provides nutrition, suppleness and
 
elasticity.
 
Day after day, the lips are more supple, softer, more elastic.","['Lipstick', 'Makeup']",60.00,54.00,moustaphalabban.com/cdn/shop/products/26_63db696e-4baf-474d-abb7-6da4a7c1c123.jpg?v=1678531060
41343162908804,Sisley Le Phyto Rouge - 30 Orange Ibiza,3473311703538,230920,30 Orange Ibiza,,"Phyto Rouge is a caring lipstick with an ultra-melting texture that envelops the lips in a thin, smoothing and shaping film and offers them a continuous infusion of hydration.
 
Thanks to the Hydrobooster complex composed of microspheres of Konjac Glucommanans and Hyaluronic Acid, the lips are immediately plumped, plumped and smoothed.
Over time, Le Phyto Rouge preserves the youthfulness of the lips: a cocktail of beautifying oils provides nutrition, suppleness and
 
elasticity.
 
Day after day, the lips are more supple, softer, more elastic.","['Lipstick', 'Makeup']",60.00,54.00,moustaphalabban.com/cdn/shop/products/30-Edited.png?v=1678530736
41343162941572,Sisley Le Phyto Rouge - 31 Orange Acapulco,3473311703545,230921,31 Orange Acapulco,,"Phyto Rouge is a caring lipstick with an ultra-melting texture that envelops the lips in a thin, smoothing and shaping film and offers them a continuous infusion of hydration.
 
Thanks to the Hydrobooster complex composed of microspheres of Konjac Glucommanans and Hyaluronic Acid, the lips are immediately plumped, plumped and smoothed.
Over time, Le Phyto Rouge preserves the youthfulness of the lips: a cocktail of beautifying oils provides nutrition, suppleness and
 
elasticity.
 
Day after day, the lips are more supple, softer, more elastic.","['Lipstick', 'Makeup']",60.00,54.00,moustaphalabban.com/cdn/shop/products/31-Edited.png?v=1678530741
41343162974340,Sisley Le Phyto Rouge - 32 Orange Calvi,3473311703552,230922,32 Orange Calvi,,"Phyto Rouge is a caring lipstick with an ultra-melting texture that envelops the lips in a thin, smoothing and shaping film and offers them a continuous infusion of hydration.
 
Thanks to the Hydrobooster complex composed of microspheres of Konjac Glucommanans and Hyaluronic Acid, the lips are immediately plumped, plumped and smoothed.
Over time, Le Phyto Rouge preserves the youthfulness of the lips: a cocktail of beautifying oils provides nutrition, suppleness and
 
elasticity.
 
Day after day, the lips are more supple, softer, more elastic.","['Lipstick', 'Makeup']",60.00,54.00,moustaphalabban.com/cdn/shop/products/32-Edited.png?v=1678530745
41343163007108,Sisley Le Phyto Rouge - 33 Orange Sevilla,3473311703569,230923,33 Orange Sevilla,,"Phyto Rouge is a caring lipstick with an ultra-melting texture that envelops the lips in a thin, smoothing and shaping film and offers them a continuous infusion of hydration.
 
Thanks to the Hydrobooster complex composed of microspheres of Konjac Glucommanans and Hyaluronic Acid, the lips are immediately plumped, plumped and smoothed.
Over time, Le Phyto Rouge preserves the youthfulness of the lips: a cocktail of beautifying oils provides nutrition, suppleness and
 
elasticity.
 
Day after day, the lips are more supple, softer, more elastic.","['Lipstick', 'Makeup']",60.00,54.00,moustaphalabban.com/cdn/shop/products/33-Edited.png?v=1678530748
